9876543210|789|ХМАО|Роснефть|Петров А.В.|123-456789|2020-03-11 11:26:49
Время;Расход в линии 1, м3/мин;Давление в линии 1, кгс/см2;Давление в линии 2, кгс/см2;Давление затруба, кгс/см2;Объем жидкости 1, м3;Объем жидкости 2, м3;Температура жидкости, С;Расход в линии 2, м3/мин;Плотность жидкости, т/м3;Концентрация НД1, %;Объем НД1, л;Концентрация НД2, %;Объем НД2, л;Концентрация ДШ, %;Масса ДШ, кг;Расход НД1, л/ч;Расход НД2, л/ч;Расход ДШ, кг/ч;Этап;Метка
11.03.2020 11:26:50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:15;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:16;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:17;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:18;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:19;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:20;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:21;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:22;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:23;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:24;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:25;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:26;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:27;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:28;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:29;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:30;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:31;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:32;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:33;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:34;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:35;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:36;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:37;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:38;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:39;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:40;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:41;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:42;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:43;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:44;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:45;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:46;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:47;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:48;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:49;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:50;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:51;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:52;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:53;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:54;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:55;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:56;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:57;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:58;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:27:59;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:00;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:01;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:02;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:03;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:04;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:05;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:06;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:07;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:08;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:09;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:10;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:11;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:12;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:13;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:14;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:15;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:16;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:17;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:18;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;2118526885|Опрессовка 20|True;50594508|Опрессовка 21|False;
11.03.2020 11:28:19;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:20;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:21;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;50594508|Опрессовка 21|True;327656208|Опрессовка 20|False;
11.03.2020 11:28:22;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:23;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:24;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:25;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:26;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:27;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:28;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:29;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:30;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:31;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:32;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:33;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:34;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:35;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:36;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;327656208|Опрессовка 20|True;2078861201|Опрессовка 21|False;
11.03.2020 11:28:37;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:38;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:39;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;2078861201|Опрессовка 21|True;1302308741|Опрессовка 20|False;
11.03.2020 11:28:40;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:41;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:42;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:43;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:44;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:45;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:46;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:47;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:48;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;1302308741|Опрессовка 20|True;1288559096|Опрессовка 21|False;
11.03.2020 11:28:49;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:50;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:51;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;1288559096|Опрессовка 21|True;1470377776|Опрессовка 20|False;
11.03.2020 11:28:52;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:53;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:54;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:55;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:56;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:57;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:58;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:28:59;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:00;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:01;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:02;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:03;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:04;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:05;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:06;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:07;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:08;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:09;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:10;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:11;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:12;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:13;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:14;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:15;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:16;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:17;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:18;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:19;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:20;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:21;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:22;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:23;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:24;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
11.03.2020 11:29:25;0;18,48498;-1;0;1105,53;0;29,25;-1;4956;0;0;0;0;0;0;0;0;0;
